"day","trt","depth","Mg.ha.day","Mg.ha.day.se"
"754","CS","30",0.0521102161368319,0.00225201728899839
"754","CS","5",0.0947971678910842,0.00185839316615063
"754","CS","60",0.106074659784294,0.00507229789645814
"754","P","100",0.367829240122986,0.0339732372053511
"754","P","15",1.5120560460596,0.0664589231159574
"754","P","30",0.635228385769132,0.0487013967317084
"754","P","5",3.99919931595941,0.048340446612687
"754","P","60",0.769712770104402,0.0530260767112511
"754","PF","100",0.286895719498978,0.0200242554865151
"754","PF","15",0.712695102715522,0.0797619901309098
"754","PF","30",0.339059485369334,0.0364808084024912
"754","PF","5",1.99579303406522,0.0323841086166044
"754","PF","60",0.42620955366989,0.0351686798261181
"754","SC","100",0.124056968860908,0.00603554706023552
"754","SC","15",0.0764135806013736,0.0050701571013738
"754","SC","30",0.0556712775683254,0.00277208842853472
"754","SC","5",0.0998883205769434,0.00551961714791788
"754","SC","60",0.109175372180943,0.0037907730993888
"755","CC","100",0.15460652957661,0.0115462592509783
"755","CC","15",0.127780240007237,0.00458174076482628
"755","CC","30",0.0851134100196366,0.00208324607868508
"755","CC","5",0.107304255011097,0.00253472080584845
"755","CC","60",0.191184362106593,0.010187614827531
"755","CCW","100",0.168632966525669,0.0170513738945189
"755","CCW","15",0.208013465334904,0.0242276201786418
"755","CCW","30",0.113680522927308,0.0113235429210229
"755","CCW","5",0.11870396287868,0.00423464157608369
"755","CCW","60",0.225804747524027,0.00785085224314993
"755","CS","100",0.106837297501151,0.00987649383133913
"755","CS","15",0.0826905397469403,0.00659372446937513
"755","CS","30",0.0521790902393132,0.00225493094587764
"755","CS","5",0.0949366156427756,0.0018587332497007
"755","CS","60",0.106180845180223,0.00507720465969417
"755","P","100",0.368187049795161,0.0340036009966742
"755","P","15",1.51407149626524,0.0664544610056239
"755","P","30",0.635878570045799,0.0487362539359121
"755","P","5",3.99949995740175,0.0483440802820489
"755","P","60",0.770302020557828,0.0530524585881465
"755","PF","100",0.287179835157184,0.0200429319966308
"755","PF","15",0.713860735193175,0.0798617323447242
"755","PF","30",0.339456825189722,0.0365167504559075
"755","PF","5",1.99594307548712,0.0323865431066543
"755","PF","60",0.426587330449495,0.0351946571773007
"755","SC","100",0.124184022626494,0.00604156459470702
"755","SC","15",0.0765553952238497,0.00507930422830869
"755","SC","30",0.0557447553784644,0.00277566984266836
"755","SC","5",0.100027864033172,0.00551993080977973
"755","SC","60",0.109284555893767,0.00379442196669333
"756","CC","100",0.154763854959459,0.0115576042888237
"756","CC","15",0.128013797064333,0.00458986568832007
"756","CC","30",0.0852245000869633,0.00208587963400473
"756","CC","5",0.107444489445478,0.00253461323591884
"756","CC","60",0.191369998187475,0.0101968103444682
"756","CCW","100",0.168803994337791,0.0170681219701482
"756","CCW","15",0.208386935123681,0.0242700933185092
"756","CCW","30",0.113827083998978,0.0113375181395182
"756","CCW","5",0.118842917824574,0.00423370492555934
"756","CCW","60",0.226021330758334,0.00785776077535704
"756","CS","100",0.106947049967243,0.00988641501681604
"756","CS","15",0.0828440381588368,0.00660578815548917
"756","CS","30",0.0522480535586985,0.00225784821100259
"756","CS","5",0.0950758909002249,0.00185906592800317
"756","CS","60",0.106287132906002,0.00508211580813918
"756","P","100",0.368545180119969,0.0340339867934754
"756","P","15",1.51608643869778,0.0664498708182214
"756","P","30",0.636529210904347,0.0487711045666901
"756","P","5",3.99979739336417,0.0483476752077441
"756","P","60",0.770891562844527,0.0530788317632764
"756","PF","100",0.287464215342586,0.0200616236058836
"756","PF","15",0.715026749336728,0.0799614120086421
"756","PF","30",0.339854561346857,0.0365527125949397
"756","PF","5",1.99609151716679,0.0323889516398446
"756","PF","60",0.42696538499055,0.0352206443833602
"756","SC","100",0.124311203279144,0.00604758780370232
"756","SC","15",0.0766973177238787,0.00508845734808328
"756","SC","30",0.0558183280972433,0.00277925567849399
"756","SC","5",0.10016721704538,0.00552022448009149
"756","SC","60",0.109393844613777,0.00379807405858236
"757","CC","100",0.154921335396953,0.0115689596873746
"757","CC","15",0.128247518677412,0.00459799544996873
"757","CC","30",0.0853357303878042,0.00208851629015721
"757","CC","5",0.10758450481005,0.00253449723212361
"757","CC","60",0.191555802009044,0.0102060128199184
"757","CCW","100",0.168975189556307,0.0170848853302628
"757","CCW","15",0.208760643915185,0.0243125899932358
"757","CCW","30",0.113973825419145,0.0113515089430256
"757","CCW","5",0.118981618984299,0.0042327572705845
"757","CCW","60",0.226238104569021,0.00786467419387567
"757","CS","100",0.107056912730727,0.00989634571109166
"757","CS","15",0.0829976534604105,0.00661786038032713
"757","CS","30",0.0523171062057588,0.0022607690884148
"757","CS","5",0.0952149927725875,0.00185939122509724
"757","CS","60",0.106393523052306,0.00508703134498641
"757","P","100",0.368903631331629,0.0340643946016897
"757","P","15",1.51810086504626,0.0664451534766169
"757","P","30",0.637180308241751,0.0488059485520925
"757","P","5",4.00009165755149,0.0483512317971638
"757","P","60",0.771481396867253,0.0531051961999595
"757","PF","100",0.287748860268173,0.0200803303218667
"757","PF","15",0.71619314031115,0.0800610286448896
"757","PF","30",0.340252694075221,0.0365886947943359
"757","PF","5",1.99623837592487,0.0323913344891052
"757","PF","60",0.427343717396702,0.0352466414309532
"757","SC","100",0.124438510938949,0.00605361669190674
"757","SC","15",0.0768393476080953,0.00509761642672855
"757","SC","30",0.0558919958417834,0.0027828459409282
"757","SC","5",0.100306378802799,0.00552049824173652
"757","SC","60",0.109503238433591,0.00380172937732899
"758","CC","100",0.155078971031664,0.0115803254544929
"758","CC","15",0.128481404005239,0.00460613001878601
"758","CC","30",0.0854471010867474,0.00209115605019605
"758","CC","5",0.107724300401997,0.00253437283662596
"758","CC","60",0.191741773698601,0.0102152222565326
"758","CCW","100",0.169146552332825,0.0171016639864454
"758","CCW","15",0.209134590316047,0.0243551100375805
"758","CCW","30",0.114120747387594,0.01136551534463
"758","CCW","5",0.119120065851572,0.00423179868795327
"758","CCW","60",0.22645506909087,0.00787159249985737
"758","CS","100",0.107166885897417,0.00990628592234041
"758","CS","15",0.0831513851179116,0.00662994110050079
"758","CS","30",0.0523862482913903,0.00226369358215926
"758","CS","5",0.0953539203742477,0.00185970916517884
"758","CS","60",0.106500015709872,0.00509195127342996
"758","P","100",0.369262403664427,0.0340948244272318
"758","P","15",1.52011476700812,0.0664403099076067
"758","P","30",0.637831861954035,0.0488407858200885
"758","P","5",4.00038278332422,0.0483547504535374
"758","P","60",0.772071522528356,0.0531315518614949
"758","PF","100",0.288033770147037,0.0200990521521674
"758","PF","15",0.717359903275056,0.0801605817767806
"758","PF","30",0.340651223609053,0.0366246970287426
"758","PF","5",1.99638366841022,0.0323936919245777
"758","PF","60",0.427722327771453,0.0352726483067012
"758","SC","100",0.124565945726101,0.00605965126400799
"758","SC","15",0.0769814843814551,0.00510678143017919
"758","SC","30",0.0559657587293363,0.00278644063489159
"758","SC","5",0.100445348500141,0.00552075217791641
"758","SC","60",0.109612737445895,0.00380538792520676
"759","CC","100",0.155236762006273,0.0115917015980433
"759","CC","15",0.12871545220398,0.00461426936370733
"759","CC","30",0.0855586123485419,0.0020937989171762
"759","CC","5",0.107863875524522,0.00253424009168097
"759","CC","60",0.191927913383494,0.0102244386569576
"759","CCW","100",0.169318082819062,0.0171184579502823
"759","CCW","15",0.20950877292906,0.0243976532859172
"759","CCW","30",0.114267850104273,0.0113795373574154
"759","CCW","5",0.119258257926348,0.00423082925443358
"759","CCW","60",0.226672224458692,0.0078785156944489
"759","CS","100",0.10727696957322,0.00991623565874176
"759","CS","15",0.083305232595771,0.00664203027248698
"759","CS","30",0.052455479926614,0.0022666216962843
"759","CS","5",0.0954926728248352,0.00186001977259879
"759","CS","60",0.106606610969503,0.00509687559666473
"759","P","100",0.369621497352717,0.0341252762759962
"759","P","15",1.52212813628932,0.0664353410418838
"759","P","30",0.638483871936266,0.048875616298566
"759","P","5",4.00067080370187,0.048358231575972
"759","P","60",0.772661939729785,0.0531578987111621
"759","PF","100",0.288318945192377,0.0201177891043671
"759","PF","15",0.71852703338079,0.0802600709287269
"759","PF","30",0.34105015018235,0.0366607192727047
"759","PF","5",1.99652741110149,0.0323960242136426
"759","PF","60",0.42810121621816,0.0352986649971902
"759","SC","100",0.124693507760891,0.00606569152469634
"759","SC","15",0.0771237275472399,0.00511595232427405
"759","SC","30",0.0560396168772835,0.00279003976530878
"759","SC","5",0.100584125337614,0.00552098637214544
"759","SC","60",0.109722341743435,0.00380904970448962
"760","CC","100",0.155394708463574,0.0116030881258931
"760","CC","15",0.12894966242721,0.00462241345359018
"760","CC","30",0.0856702643380972,0.00209644489415401
"760","CC","5",0.108003229486844,0.00253409903963304
"760","CC","60",0.192114221191124,0.0102336620238354
"760","CCW","100",0.169489781166853,0.017135267233364
"760","CCW","15",0.209883190353203,0.0244402195722366
"760","CCW","30",0.114415133769295,0.0113935749944653
"760","CCW","5",0.119396194714819,0.00422984904676365
"760","CCW","60",0.22688957080733,0.00788544377879238
"760","CS","100",0.107387163864133,0.00992619492848025
"760","CS","15",0.0834591953566063,0.00665412785262817
"760","CS","30",0.052524801222576,0.00226955343484167
"760","CS","5",0.0956312492492414,0.00186032307186092
"760","CS","60",0.106713308922066,0.00510180431788645
"760","P","100",0.36998091263092,0.0341557501538571
"760","P","15",1.52414096460446,0.0664302478140051
"760","P","30",0.639136338082557,0.0489104399153321
"760","P","5",4.00095575136622,0.048361675559493
"760","P","60",0.773252648373082,0.053184236712221
"760","PF","100",0.288604385617498,0.0201365411860409
"760","PF","15",0.719694525774501,0.0803594956262471
"760","PF","30",0.341449474028862,0.0366967615006644
"760","PF","5",1.99666962030881,0.0323983316209456
"760","PF","60",0.428480382840037,0.0353246914889708
"760","SC","100",0.124821197163714,0.00607173747866445
"760","SC","15",0.077266076607064,0.00512512907475663
"760","SC","30",0.0561135704031369,0.0027936433371084
"760","SC","5",0.100722708520934,0.0055212009082451
"760","SC","60",0.109832051419027,0.0038127147174519
"761","CC","100",0.155552810546468,0.0116144850459122
"761","CC","15",0.129184033825923,0.00463056225721463
"761","CC","30",0.0857820572204837,0.0020990939841872
"761","CC","5",0.108142361604208,0.00253394972291337
"761","CC","60",0.192300697248938,0.0102428923598036
"761","CCW","100",0.16966164752814,0.0171520918472845
"761","CCW","15",0.210257841183656,0.0244828087301491
"761","CCW","30",0.114562598582939,0.0114076282688627
"761","CCW","5",0.119533875729401,0.00422885814164837
"761","CCW","60",0.227107108271658,0.00789237675402507
"761","CS","100",0.107497468876245,0.00993616373974542
"761","CS","15",0.0836132728612285,0.00666623379713302
"761","CS","30",0.0525942122905476,0.00227248880188646
"761","CS","5",0.0957696487776344,0.0018606190876203
"761","CS","60",0.106820109658492,0.00510673744029167
"761","P","100",0.370340649733524,0.0341862460666688
"761","P","15",1.52615324367694,0.0664250311623577
"761","P","30",0.63978926028606,0.0489452565981133
"761","P","5",4.00123765866457,0.0483650827950826
"761","P","60",0.773843648359388,0.0532105658279125
"761","PF","100",0.288890091635807,0.0201553084047583
"761","PF","15",0.720862375596223,0.0804588553959763
"761","PF","30",0.341849195382096,0.0367328236869624
"761","PF","5",1.99681031217537,0.0324006144084238
"761","PF","60",0.42885982774015,0.0353507277685582
"761","SC","100",0.12494901405506,0.00607778913060755
"761","SC","15",0.0774085310608794,0.00513431164727548
"761","SC","30",0.0561876194245388,0.00279725135522308
"761","SC","5",0.100861097261329,0.00552139587033864
"761","SC","60",0.109941866565549,0.00381638296636836
"762","CC","100",0.155711068397968,0.0116258923659731
"762","CC","15",0.129418565548549,0.00463871574328371
"762","CC","30",0.0858939911609326,0.0021017461903349
"762","CC","5",0.108281271197885,0.00253379218403743
"762","CC","60",0.192487341684433,0.010252129667495
"762","CCW","100",0.169833682054981,0.017168931803642
"762","CCW","15",0.210632724011823,0.0245254205928871
"762","CCW","30",0.114710244745644,0.0114216971936897
"762","CCW","5",0.11967130048873,0.0042278566157558
"762","CCW","60",0.227324836986584,0.00789931462127953
"762","CS","100",0.107607884715736,0.00994614210073197
"762","CS","15",0.0837674645686479,0.00667834806207694
"762","CS","30",0.0526637132419253,0.00227542780147718
"762","CS","5",0.0959078705454752,0.00186090784468134
"762","CS","60",0.106927013269776,0.00511167496707774
"762","P","100",0.370700708895084,0.0342167640202647
"762","P","15",1.52816496523908,0.066419692029126
"762","P","30",0.640442638438974,0.0489800662745555
"762","P","5",4.00151655761294,0.0483684536697189
"762","P","60",0.774434939589437,0.0532368860214581
"762","PF","100",0.28917606346082,0.0201740907680823
"762","PF","15",0.722030577979954,0.0805581497656754
"762","PF","30",0.342249314475312,0.0367689058058366
"762","PF","5",1.99694950267904,0.0324028728353315
"762","PF","60",0.429239551021422,0.0353767738224322
"762","SC","100",0.125076958555524,0.00608384648522325
"762","SC","15",0.0775510904069825,0.00514350000738473
"762","SC","30",0.0562617640592621,0.00280086382458945
"762","SC","5",0.100999290775558,0.00552157134284553
"762","SC","60",0.110051787275944,0.00382005445351413
"763","CC","100",0.155869482161198,0.011637310093951
"763","CC","15",0.129653256740956,0.00464687388042389
"763","CC","30",0.0860060663248362,0.00210440151565766
"763","CC","5",0.108419957595175,0.00253362646560246
"763","CC","60",0.192674154625155,0.0102613739495382
"763","CCW","100",0.170005884899546,0.0171857871140381
"763","CCW","15",0.211007837425347,0.0245680549933074
"763","CCW","30",0.114858072458018,0.0114357817820279
"763","CCW","5",0.119808468517652,0.00422684454571363
"763","CCW","60",0.227542757087043,0.00790625738168359
"763","CS","100",0.107718411488877,0.00995613001963962
"763","CS","15",0.083921769936081,0.00669047060340262
"763","CS","30",0.052733304188231,0.00227837043767569
"763","CS","5",0.0960459136935324,0.00186118936799597
"763","CS","60",0.10703401984698,0.00511661690144283
"763","P","100",0.37106109035022,0.0342473040204581
"763","P","15",1.53017612103225,0.0664142313602573
"763","P","30",0.641096472432535,0.0490148688722245
"763","P","5",4.0017924798993,0.0483717885664138
"763","P","60",0.775026521963559,0.05326319725606
"763","PF","100",0.289462301306155,0.0201928882835702
"763","PF","15",0.723199128053734,0.0806573782642405
"763","PF","30",0.342649831541522,0.0368050078314227
"763","PF","5",1.99708720763399,0.0324051071582673
"763","PF","60",0.429619552786629,0.0354028296370371
"763","SC","100",0.125205030785797,0.0060899095472117
"763","SC","15",0.0776937541420194,0.00515269412054451
"763","SC","30",0.0563360044252103,0.00280448075014819
"763","SC","5",0.101137288285915,0.00552172741047603
"763","SC","60",0.110161813643221,0.00382372918116475
"764","CC","100",0.156028051979392,0.0116487382377235
"764","CC","15",0.129888106546467,0.00465503663718551
"764","CC","30",0.0861182828777477,0.00210705996321734
"764","CC","5",0.108558420129407,0.00253345261028498
"764","CC","60",0.192861136198699,0.0102706252085567
"764","CCW","100",0.170178256214117,0.0172026577900785
"764","CCW","15",0.211383180008133,0.0246107117638938
"764","CCW","30",0.115006081920829,0.0114498820469581
"764","CCW","5",0.119945379347215,0.00422582200810574
"764","CCW","60",0.227760868708005,0.00791320503636023
"764","CS","100",0.107829049302031,0.0099661275046732
"764","CS","15",0.0840761884189565,0.00670260137692061
"764","CS","30",0.0528029852411121,0.00228131671454725
"764","CS","5",0.0961837773678973,0.00186146368266178
"764","CS","60",0.107141129481228,0.0051215632465859
"764","P","100",0.371421794333622,0.034277866073042
"764","P","15",1.532186702807,0.0664086501054283
"764","P","30",0.641750762157023,0.0490496643186059
"764","P","5",4.00206545688672,0.0483750878642538
"764","P","60",0.775618395381681,0.0532894994949015
"764","PF","100",0.289748805385536,0.020211700958773
"764","PF","15",0.724368020939729,0.0807565404217122
"764","PF","30",0.343050746813487,0.0368411297377538
"764","PF","5",1.99722344269221,0.0324073176311978
"764","PF","60",0.429999833138401,0.0354288951987817
"764","SC","100",0.125333230866675,0.00609597832127547
"764","SC","15",0.0778365217609925,0.00516189395212142
"764","SC","30",0.0564103406404175,0.00280810213684395
"764","SC","5",0.101275089020241,0.0055218641582257
"764","SC","60",0.110271945760453,0.00382740715159616
"765","CC","100",0.156186777995894,0.0116601768051709
"765","CC","15",0.130123114105869,0.00466320398204325
"765","CC","30",0.0862306409853814,0.00210972153607724
"765","CC","5",0.108696658139945,0.00253327066083827
"765","CC","60",0.193048286532709,0.0102798834471698
"765","CCW","100",0.170350796151088,0.0172195438433725
"765","CCW","15",0.211758750340365,0.0246533907367594
"765","CCW","30",0.115154273335013,0.0114639980015602
"765","CCW","5",0.120082032514664,0.00422478907946868
"765","CCW","60",0.22797917198447,0.0079201575864277
"765","CS","100",0.107939798261653,0.0099761345640425
"765","CS","15",0.0842307194709222,0.0067147403383099
"765","CS","30",0.0528727565123415,0.00228426663616049
"765","CS","5",0.096321460719998,0.00186173081392018
"765","CS","60",0.10724834226371,0.00512651400570671
"765","P","100",0.371782821080042,0.0343084501837886
"765","P","15",1.53419670232321,0.0664029492180109
"765","P","30",0.642405507501753,0.0490844525411057
"765","P","5",4.0023355196165,0.0483783519384338
"765","P","60",0.776210559743324,0.0533157927011468
"765","PF","100",0.290035575912792,0.0202305288012355
"765","PF","15",0.725537251754304,0.0808556357692848
"765","PF","30",0.343452060523722,0.0368772714987604
"765","PF","5",1.99735822334515,0.032409504505485
"765","PF","60",0.43038039217922,0.0354549704940393
"765","SC","100",0.12546155891905,0.00610205281211966
"765","SC","15",0.0779793927572665,0.00517109946738906
"765","SC","30",0.0564847728230486,0.0028117279896254
"765","SC","5",0.101412692211933,0.00552198167136991
"765","SC","60",0.11038218372078,0.00383108836708468
"766","CC","100",0.156345660354159,0.0116716258041761
"766","CC","15",0.130358278557425,0.00467137588339652
"766","CC","30",0.0863431408136128,0.00211238623730202
"766","CC","5",0.108834670972187,0.00253308066008987
"766","CC","60",0.193235605754878,0.010289148667992
"766","CCW","100",0.170523504862967,0.0172364452855334
"766","CCW","15",0.212134546998527,0.0246960917436491
"766","CCW","30",0.115302646901667,0.0114781296589135
"766","CCW","5",0.120218427563426,0.00422374583628827
"766","CCW","60",0.228197667051466,0.0079271150329994
"766","CS","100",0.108050658474289,0.00998615120596247
"766","CS","15",0.0843853625438515,0.00672688744311845
"766","CS","30",0.052942618113818,0.00228722020658742
"766","CS","5",0.0964589629066139,0.00186199078715455
"766","CS","60",0.107355658285679,0.00513146918200585
"766","P","100",0.3721441708243,0.0343390563584496
"766","P","15",1.5362061113502,0.0663971296550371
"766","P","30",0.643060708355081,0.04911923346705
"766","P","5",4.00260269881128,0.0483815811602992
"766","P","60",0.776803014947604,0.0533420768379412
"766","PF","100",0.290322613101857,0.0202493718184966
"766","PF","15",0.726706815608109,0.080954663839316
"766","PF","30",0.343853772904489,0.03691343308827
"766","PF","5",1.99749156492523,0.03241166802991
"766","PF","60",0.430761230011424,0.0354810555091475
"766","SC","100",0.125590015063918,0.00610813302445174
"766","SC","15",0.078122366622574,0.00518031063152842
"766","SC","30",0.0565593010913998,0.0028153583134452
"766","SC","5",0.101550097099952,0.00552208003545843
"766","SC","60",0.110492527617404,0.00383477282990703
"767","CC","100",0.156504699197752,0.0116830852426245
"767","CC","15",0.130593599036885,0.00467955230957002
"767","CC","30",0.0864557825284786,0.00211505406995768
"767","CC","5",0.10897245797757,0.00253288265093914
"767","CC","60",0.193423093992946,0.0102984208736331
"767","CCW","100",0.170696382502375,0.017253362128178
"767","CCW","15",0.212510568555421,0.0247388146159423
"767","CCW","30",0.115451202822053,0.0114922770320962
"767","CCW","5",0.120354564043106,0.00422269235499615
"767","CCW","60",0.228416354044056,0.00793407737718395
"767","CS","100",0.108161630046577,0.00999617743865309
"767","CS","15",0.0845401170878498,0.00673904264676385
"767","CS","30",0.0530125701575661,0.00229017742990344
"767","CS","5",0.0965962830898893,0.00186224362788835
"767","CS","60",0.107463077638454,0.00513642877868465
"767","P","100",0.372505843801283,0.0343696846027563
"767","P","15",1.53821492166686,0.0663911923771648
"767","P","30",0.643716364604398,0.0491540070236859
"767","P","5",4.00286702487817,0.0483847758973793
"767","P","60",0.777395760893231,0.0533683518684111
"767","PF","100",0.290609917166769,0.0202682300180886
"767","PF","15",0.727876707606158,0.0810536241653354
"767","PF","30",0.344255884187797,0.0369496144800074
"767","PF","5",1.99762348260737,0.0324138084506987
"767","PF","60",0.431142346737199,0.0355071502304084
"767","SC","100",0.125718599422373,0.00611421896298174
"767","SC","15",0.0782654428470226,0.00518952740962843
"767","SC","30",0.0566339255638979,0.00281899311326005
"767","SC","5",0.101687302928834,0.00552215933630998
"767","SC","60",0.110602977543595,0.00383846054234027
"768","CC","100",0.15666389467035,0.0116945551284042
"768","CC","15",0.130829074677495,0.00468773322881411
"768","CC","30",0.0865685662961767,0.00211772503711163
"768","CC","5",0.109110018513566,0.00253267667635477
"768","CC","60",0.193610751374704,0.0103077000666983
"768","CCW","100",0.170869429222045,0.0172702943829271
"768","CCW","15",0.21288681358019,0.0247815591846553
"768","CCW","30",0.115599941297599,0.0115064401341858
"768","CCW","5",0.120490441509477,0.00422162871196642
"768","CCW","60",0.22863523309733,0.00794104462008514
"768","CS","100",0.108272713085246,0.0100062132703394
"768","CS","15",0.0846949825512617,0.00675120590453379
"768","CS","30",0.0530826127557361,0.00229313831018731
"768","CS","5",0.0967334204373473,0.0018624893617833
"768","CS","60",0.107570600413418,0.00514139279894531
"768","P","100",0.372867840245941,0.0344003349224191
"768","P","15",1.54022312506183,0.0663851383486425
"768","P","30",0.644372476136134,0.0491887731381809
"768","P","5",4.00312852791176,0.0483879365134282
"768","P","60",0.777988797478511,0.0533946177556642
"768","PF","100",0.29089748832167,0.020287103407538
"768","PF","15",0.729046922847905,0.0811525162820542
"768","PF","30",0.344658394605405,0.0369858156475944
"768","PF","5",1.99775399141056,0.0324159260115469
"768","PF","60",0.431523742458588,0.0355332546440887
"768","SC","100",0.125847312115612,0.00612031063242206
"768","SC","15",0.0784086209191004,0.00519874976668642
"768","SC","30",0.0567086463591011,0.00282263239403062
"768","SC","5",0.101824308948698,0.00552221966000673
"768","SC","60",0.110713533592686,0.0038421515066619
"769","CC","100",0.156823246915739,0.0117060354694056
"769","CC","15",0.131064704610012,0.00469591860930528
"769","CC","30",0.0866814922830664,0.00212039914183263
"769","CC","5",0.109247351943685,0.00253246277937231
"769","CC","60",0.193798578027989,0.0103169862497882
"769","CCW","100",0.171042645174822,0.0172872420614051
"769","CCW","15",0.213263280638336,0.0248243252804435
"769","CCW","30",0.115748862529895,0.0115206189782588
"769","CCW","5",0.120626059524469,0.00422055498351228
"769","CCW","60",0.228854304346412,0.00794801676280191
"769","CS","100",0.108383907697117,0.0100162587092515
"769","CS","15",0.0848499583806773,0.00676337717158671
"769","CS","30",0.0531527460206044,0.00229610285152118
"769","CS","5",0.0968703741219027,0.00186272801463752
"769","CS","60",0.107678226702018,0.00514636124599074
"769","P","100",0.373230160393291,0.0344310073231279
"769","P","15",1.54223071333354,0.0663789685372743
"769","P","30",0.645029042835753,0.0492235317376238
"769","P","5",4.00338723769721,0.0483910633684576
"769","P","60",0.778582124601343,0.0534208744627896
"769","PF","100",0.291185326780807,0.0203059919943648
"769","PF","15",0.730217456427331,0.0812513397253736
"769","PF","30",0.345061304388816,0.0370220365645492
"769","PF","5",1.99788310619935,0.0324180209536443
"769","PF","60",0.431905417277483,0.0355593687364192
"769","SC","100",0.125976153264931,0.00612640803748765
"769","SC","15",0.0785519003256828,0.00520797766760858
"769","SC","30",0.0567834635956987,0.00282627616072159
"769","SC","5",0.101961114415251,0.00552226109288892
"769","SC","60",0.110824195858075,0.00384584572514977
"770","CC","100",0.156982756077817,0.011717526273522
"770","CC","15",0.131300487962714,0.00470410841914669
"770","CC","30",0.0867945606556686,0.00212307638719076
"770","CC","5",0.109384457637479,0.00253224100309168
"770","CC","60",0.193986574080689,0.0103262794254985
"770","CCW","100",0.171216030513665,0.0173042051752402
"770","CCW","15",0.213639968291737,0.0248671127336048
"770","CCW","30",0.115897966720695,0.0115348135773906
"770","CCW","5",0.12076141765616,0.00421947124588263
"770","CCW","60",0.229073567926453,0.00795499380642836
"770","CS","100",0.108495213989103,0.0100263137636245
"770","CS","15",0.0850050440209392,0.00677555640295242
"770","CS","30",0.0532229700645737,0.00229907105799058
"770","CS","5",0.097007143321875,0.00186295961238365
"770","CS","60",0.107785956595767,0.00515133412302468
"770","P","100",0.373592804478415,0.0344617018105517
"770","P","15",1.54423767829043,0.066372683914384
"770","P","30",0.645686064587751,0.0492582827490246
"770","P","5",4.0036431837132,0.048394156818776
"770","P","60",0.77917574215922,0.0534471219528578
"770","PF","100",0.291473432758533,0.0203248957860827
"770","PF","15",0.731388303433021,0.0813500940323952
"770","PF","30",0.345464613769276,0.0370582772042873
"770","PF","5",1.99801084168535,0.032420093515699
"770","PF","60",0.432287371295627,0.0355854924935951
"770","SC","100",0.126105122991727,0.00613251118289583
"770","SC","15",0.0786952805520386,0.0052172110772105
"770","SC","30",0.0568583773925116,0.00282992441830164
"770","SC","5",0.1020977185898,0.0055222837215494
"770","SC","60",0.110934964433226,0.0038495432000821
"771","CC","100",0.157142422300591,0.011729027548649
"771","CC","15",0.131536423861411,0.00471230262636853
"771","CC","30",0.0869077715806653,0.0021257567762575
"771","CC","5",0.109521334970536,0.00253201139067481
"771","CC","60",0.194174739660738,0.0103355795964205
"771","CCW","100",0.171389585391645,0.0173211837360643
"771","CCW","15",0.214016875098674,0.0249099213740811
"771","CCW","30",0.116047254071919,0.0115490239446558
"771","CCW","5",0.120896515478767,0.00421837757525879
"771","CCW","60",0.229293023972635,0.00796197575205372
"771","CS","100",0.108606632068209,0.0100363784416986
"771","CS","15",0.0851602389151496,0.00678774355353259
"771","CS","30",0.0532932850001727,0.00230204293368439
"771","CS","5",0.0971437272210009,0.00186318418108701
"771","CS","60",0.107893790186242,0.00515631143325162
"771","P","100",0.373955772736459,0.0344924183903387
"771","P","15",1.54624401175103,0.0663662854547797
"771","P","30",0.646343541275661,0.0492930260993147
"771","P","5",4.00389639513496,0.0483972172170238
"771","P","60",0.779769650049231,0.0534733601889207
"771","PF","100",0.291761806469303,0.0203438147901994
"771","PF","15",0.732559458948245,0.0814487787414284
"771","PF","30",0.345868322977777,0.0370945375401203
"771","PF","5",1.99813721242873,0.0324221439339617
"771","PF","60",0.432669604614616,0.035611625901776
"771","SC","100",0.126234221417498,0.00613862007336646
"771","SC","15",0.0788387610818363,0.0052264499602176
"771","SC","30",0.0569333878684918,0.00283357717174347
"771","SC","5",0.102234120739259,0.00552228763282827
"771","SC","60",0.111045839411669,0.0038532439337375
"772","CC","100",0.157302245728181,0.0117405393026847
"772","CC","15",0.131772511429454,0.00472050119892855
"772","CC","30",0.0870211252249005,0.00212844031210567
"772","CC","5",0.109657983324486,0.00253177398534312
"772","CC","60",0.19436307489612,0.0103448867651405
"772","CCW","100",0.171563309961948,0.017338177755513
"772","CCW","15",0.214393999613847,0.0249527510314616
"772","CCW","30",0.116196724785649,0.0115632500931277
"772","CCW","5",0.121031352572633,0.00421727404775125
"772","CCW","60",0.229512672620172,0.00796896260076241
"772","CS","100",0.108718162041533,0.0100464527517191
"772","CS","15",0.0853155425046767,0.00679993857810146
"772","CS","30",0.0533636909400564,0.0023050184826949
"772","CS","5",0.0972801250084471,0.00186340174694369
"772","CS","60",0.108001727565083,0.00516129317987686
"772","P","100",0.374319065402634,0.0345231570681163
"772","P","15",1.5482497055441,0.0663597741367177
"772","P","30",0.647001472782047,0.0493277617153472
"772","P","5",4.00414690083723,0.0484002449122088
"772","P","60",0.780363848168056,0.0534995891340118
"772","PF","100",0.292050448127677,0.0203627490142159
"772","PF","15",0.733730918051041,0.0815473933920005
"772","PF","30",0.346272432245054,0.0371308175452565
"772","PF","5",1.9982622328397,0.0324241724422499
"772","PF","60",0.433052117335896,0.0356377689470858
"772","SC","100",0.126363448663843,0.00614473471362177
"772","SC","15",0.078982341397151,0.0052356942812657
"772","SC","30",0.0570084951427232,0.00283723442602376
