date,block,sw1,sw2,sw3,sw4,sw5,st1,st2,st3,st4,st5,ec1,ec2,ec3,ec4,ec5
16/08/2008,3,0.210354167,0.19425,0.236208333,0.226333333,0.228125,19.7875,19.69166667,19.6375,19.44791667,19.5375,0.136041667,0.02,0.55125,0.51,0.39
16/08/2008,4,0.1906875,0.218958333,0.244895833,0.253083333,0.218145833,19.5625,19.775,19.47083333,19.62291667,19.60833333,0.29,0.274375,0.2,0.335416667,0.61
17/08/2008,1,0.1746875,0.238333333,0.202020833,0.2551875,NA,20.18333333,20.61458333,19.88958333,19.28958333,NA,0.278333333,0.32,0.35,0.49,NA
17/08/2008,2,0.2095,0.231770833,NA,0.314229167,0.319083333,19.61041667,19.2375,NA,19.61458333,19.05,0.154791667,0.04,NA,0.631875,1.064166667
17/08/2008,3,0.200145833,0.19375,0.235645833,0.224333333,0.225979167,19.97291667,19.77291667,19.55625,19.25208333,19.3625,0.13,0.02,0.551875,0.509375,0.39
17/08/2008,4,0.176520833,0.208270833,0.2418125,0.251125,0.216479167,19.82291667,19.93541667,19.48541667,19.45833333,19.40625,0.270833333,0.259375,0.2,0.33,0.61
18/08/2008,1,0.169833333,0.236458333,0.200333333,0.252041667,NA,20.69166667,20.97291667,20.06041667,19.28958333,NA,0.27,0.315416667,0.35,0.487916667,NA
18/08/2008,2,0.200916667,0.229520833,NA,0.30925,0.313583333,20.23958333,19.68958333,NA,19.68333333,19.01875,0.140416667,0.04,NA,0.63,1.053125
18/08/2008,3,0.191770833,0.191979167,0.234791667,0.222604167,0.223916667,20.30833333,19.99583333,19.62291667,19.20833333,19.27291667,0.123541667,0.02,0.554375,0.500416667,0.388541667
18/08/2008,4,0.168,0.1991875,0.237583333,0.249854167,0.215041667,20.29583333,20.26666667,19.68125,19.46666667,19.34791667,0.263333333,0.247916667,0.188541667,0.33,0.61
19/08/2008,1,0.167041667,0.2344375,0.1994375,0.250020833,NA,21.39583333,21.62291667,20.575,19.52708333,NA,0.267708333,0.30625,0.346875,0.48,NA
19/08/2008,2,0.193416667,0.2275625,NA,0.304854167,0.310041667,20.99166667,20.37291667,NA,20.02708333,19.13125,0.133541667,0.04,NA,0.63,1.020208333
19/08/2008,3,0.185916667,0.190791667,0.234604167,0.221729167,0.222208333,21.12083333,20.70625,20.11041667,19.40833333,19.31458333,0.12,0.02,0.559166667,0.5,0.384791667
19/08/2008,4,0.161020833,0.192708333,0.231895833,0.2491875,0.2139375,21.02083333,20.95208333,20.25416667,19.78958333,19.48333333,0.26,0.238125,0.176458333,0.33,0.605208333
20/08/2008,1,0.162020833,0.230145833,0.1971875,0.247875,NA,21.33958333,21.69375,20.75,19.72916667,NA,0.259166667,0.29625,0.343333333,0.477083333,NA
20/08/2008,2,0.184708333,0.222479167,NA,0.300104167,0.306729167,20.83541667,20.31875,NA,20.24583333,19.31041667,0.124791667,0.04,NA,0.63,0.986041667
20/08/2008,3,0.178625,0.187541667,0.23325,0.220604167,0.2208125,21.15416667,20.82916667,20.31458333,19.62291667,19.45416667,0.12,0.02,0.558541667,0.5,0.38
20/08/2008,4,0.1536875,0.185333333,0.223791667,0.248020833,0.213020833,21.05833333,21.05625,20.42291667,20.02291667,19.67708333,0.251041667,0.229166667,0.1675,0.325833333,0.6
21/08/2008,1,0.1563125,0.2255,0.195354167,0.246916667,NA,20.56041667,21.28541667,20.60833333,19.82291667,NA,0.261458333,0.29,0.34,0.47,NA
21/08/2008,2,0.176458333,0.216,NA,0.296395833,0.304541667,20.16041667,19.85,NA,20.27916667,19.39791667,0.118333333,0.031875,NA,0.625625,0.964166667
21/08/2008,3,0.172041667,0.1836875,0.230625,0.2190625,0.219854167,20.525,20.44166667,20.25,19.71458333,19.56666667,0.12,0.02,0.55625,0.499166667,0.38
21/08/2008,4,0.147958333,0.179833333,0.216708333,0.247708333,0.213041667,20.35,20.59791667,20.21666667,20.09791667,19.78333333,0.25,0.22,0.16,0.32,0.6
22/08/2008,1,0.160958333,0.227166667,0.195583333,0.244645833,NA,22.40833333,22.26458333,20.85,19.65625,NA,0.264166667,0.29,0.34,0.47,NA
22/08/2008,2,0.180770833,0.218291667,NA,0.294666667,0.301645833,22.26666667,21.33125,NA,20.2125,19.29375,0.118125,0.034791667,NA,0.625,0.952916667
22/08/2008,3,0.175083333,0.184625,0.2295,0.2180625,0.219166667,22.03125,21.36875,20.41458333,19.59166667,19.48333333,0.12,0.02,0.556875,0.49,0.38
22/08/2008,4,0.1518125,0.182354167,0.215791667,0.246291667,0.212208333,21.98333333,21.57708333,20.59791667,19.96875,19.6625,0.247291667,0.22,0.16,0.32,0.6
23/08/2008,1,0.156895833,0.225666667,0.195666667,0.244645833,NA,22.08541667,22.61041667,21.58333333,20.22708333,NA,0.257083333,0.285208333,0.34,0.47,NA
23/08/2008,2,0.170354167,0.211104167,NA,0.292229167,0.2990625,21.46666667,21.06458333,NA,20.925,19.65,0.10875,0.032708333,NA,0.625,0.930208333
23/08/2008,3,0.169875,0.1815625,0.229104167,0.2195,0.2186875,21.98958333,21.67708333,21.14166667,20.16041667,19.75,0.12,0.017916667,0.555625,0.49,0.38
23/08/2008,4,0.145854167,0.179104167,0.210145833,0.24675,0.212791667,21.80416667,21.97916667,21.31041667,20.68958333,20.07916667,0.239166667,0.213125,0.154583333,0.32,0.6
